pid	frequency
1528	0.03816043865487623
1934	0.03816043865487623
2535	0.028144908243795758
3070	0.03816043865487623
3582	0.09104835557245941
3611	0.028144908243795758
1214	1.0
4125	0.03816043865487623
4253	0.028144908243795758
3923	0.03816043865487623
4286	0.03816043865487623
4340	1.0
222	0.028144908243795758
1286	1.0
189	1.0
2005	0.016555206913674157
3444	0.03816043865487623
3220	0.03816043865487623
1162	1.0
2116	1.0
1057	0.03816043865487623
4465	0.028144908243795758
4223	1.0
1716	1.0
4909	0.09104835557245941
1538	1.0
1549	1.0
1717	1.0
1758	1.0
20	1.0
1188	0.09104835557245941
1499	0.12590197880679957
1671	1.0
1679	0.09104835557245941
1942	1.0
1979	1.0
1928	1.0
2640	0.09104835557245941
83	0.016681985779637202
645	0.016681985779637202
3570	1.0
2259	1.0
1734	0.09104835557245941
3954	1.0
3967	1.0
1760	1.0
4268	1.0
1774	1.0
1593	1.0
4394	1.0
4151	1.0
3671	1.0
4517	1.0
4658	1.0
2479	1.0
1808	1.0
3775	1.0
1644	0.09104835557245941
2438	1.0
2936	1.0
526	1.0
4583	1.0
3513	1.0
1545	0.12590197880679957
3808	1.0
5041	0.09104835557245941
1874	1.0
3844	1.0
5080	1.0
5110	1.0
3976	1.0
4328	1.0
1529	1.0
5076	1.0
5127	1.0
581	1.0
1771	0.12590197880679957
503	1.0
2520	1.0
3907	1.0
2305	1.0
1534	1.0
2557	1.0
3225	1.0
2571	1.0
3121	1.0
3188	1.0
4149	1.0
2751	0.02208065248856349
5085	0.12590197880679957
4141	1.0
3825	1.0
2757	1.0
5134	1.0
1707	0.12590197880679957
516	1.0
23	0.03622706094893981
109	0.03622706094893981
236	0.03622706094893981
793	0.03622706094893981
795	0.03622706094893981
1311	0.03622706094893981
2155	0.03622706094893981
55	0.013438559792082659
3352	0.03622706094893981
789	1.0
615	1.0
4179	0.03622706094893981
4272	0.03622706094893981
3604	0.013438559792082659
1627	0.03622706094893981
1783	0.03816043865487623
2421	0.03622706094893981
4216	0.013438559792082659
2779	1.0
1994	1.0
1714	1.0
1586	0.013438559792082659
344	0.03622706094893981
694	0.013438559792082659
4862	1.0
896	1.0
903	1.0
386	1.0
1540	1.0
1906	0.12590197880679957
1745	0.09104835557245941
618	0.09104835557245941
1323	1.0
4277	1.0
1533	0.09104835557245941
2494	1.0
3695	1.0
4111	0.09104835557245941
32	1.0
1250	1.0
709	1.0
1708	1.0
2267	1.0
2278	1.0
2841	1.0
1556	1.0
25	0.006296683676164518
590	0.03816043865487623
917	0.03816043865487623
1142	0.03816043865487623
3193	0.03816043865487623
837	0.03816043865487623
26	0.03215957233262549
169	0.03215957233262549
2216	0.03215957233262549
412	0.03215957233262549
332	0.03816043865487623
3655	0.013438559792082659
2718	0.03816043865487623
1806	0.03215957233262549
116	0.03215957233262549
28	1.0
30	1.0
360	0.02208065248856349
756	0.02208065248856349
768	0.02208065248856349
1002	1.0
1523	0.022323645314992657
2157	1.0
2162	1.0
2167	1.0
2190	1.0
2191	1.0
2206	0.12590197880679957
2442	1.0
2527	1.0
1314	1.0
2694	1.0
2794	1.0
2649	1.0
2998	1.0
1936	1.0
898	0.02208065248856349
286	1.0
3426	0.12590197880679957
3439	0.12590197880679957
1683	1.0
1010	1.0
2999	1.0
3728	0.12590197880679957
3017	1.0
3062	1.0
67	1.0
3253	1.0
4131	0.12590197880679957
584	0.02208065248856349
921	1.0
246	1.0
4068	1.0
3059	1.0
1608	1.0
3457	1.0
338	1.0
3880	0.12590197880679957
2004	1.0
3828	0.02756383844146514
3551	0.02756383844146514
3998	1.0
208	1.0
944	0.02208065248856349
2270	1.0
39	0.12590197880679957
2210	1.0
2560	0.12590197880679957
2845	1.0
1802	0.12590197880679957
2511	1.0
3897	0.12590197880679957
177	0.03816043865487623
2970	0.12590197880679957
2896	1.0
3950	1.0
29	1.0
251	1.0
484	1.0
429	1.0
1985	1.0
2153	1.0
1347	1.0
2727	1.0
3261	1.0
3285	1.0
3734	1.0
2341	1.0
4100	1.0
319	1.0
5066	1.0
1768	1.0
2490	1.0
2904	1.0
2360	1.0
2807	1.0
31	0.028144908243795758
224	0.03816043865487623
226	0.03816043865487623
954	0.03816043865487623
1059	0.03816043865487623
419	0.03215957233262549
298	0.03215957233262549
90	0.03215957233262549
1385	0.03215957233262549
1897	0.028144908243795758
2119	0.028144908243795758
2412	0.028144908243795758
2595	0.028144908243795758
1160	0.03816043865487623
1536	0.03816043865487623
1592	0.03816043865487623
1171	1.0
3857	0.03816043865487623
405	0.02756383844146514
1105	1.0
792	1.0
538	1.0
1405	0.02756383844146514
1415	1.0
685	1.0
868	1.0
2548	1.0
3066	1.0
1825	1.0
3380	1.0
3275	1.0
2048	1.0
3146	1.0
3864	1.0
2303	1.0
474	1.0
4437	1.0
2920	1.0
3978	1.0
3147	1.0
1043	1.0
2941	1.0
2045	1.0
646	1.0
869	0.02756383844146514
2965	1.0
2492	1.0
3535	0.029972636894762976
135	1.0
4319	1.0
355	1.0
2024	1.0
268	1.0
3895	1.0
4014	1.0
4306	1.0
2969	0.12590197880679957
2475	1.0
424	1.0
3795	1.0
3602	1.0
1210	1.0
33	1.0
34	1.0
137	0.03816043865487623
156	0.03816043865487623
158	0.03215957233262549
465	1.0
597	1.0
604	1.0
606	1.0
627	1.0
629	1.0
937	1.0
938	1.0
953	1.0
1102	1.0
1414	1.0
249	0.03622706094893981
1757	1.0
1811	1.0
1447	1.0
448	0.03622706094893981
1935	1.0
2365	1.0
2375	1.0
375	1.0
2505	1.0
2559	1.0
2236	1.0
2569	1.0
2145	1.0
1256	1.0
2666	1.0
2842	1.0
3094	1.0
3507	1.0
3324	0.006296683676164518
1711	0.03215957233262549
3899	1.0
1527	0.016555206913674157
2925	0.016555206913674157
2817	1.0
1916	1.0
3959	1.0
381	1.0
2351	0.03816043865487623
4530	1.0
1518	1.0
648	1.0
4769	1.0
3506	0.03816043865487623
1416	1.0
1958	1.0
430	1.0
35	1.0
865	1.0
680	1.0
997	1.0
1066	1.0
1283	1.0
1331	1.0
721	1.0
746	1.0
2126	1.0
2133	1.0
1704	1.0
2204	1.0
299	1.0
2405	1.0
2437	1.0
2599	1.0
2793	1.0
783	1.0
1401	1.0
1035	1.0
3058	1.0
560	1.0
2537	1.0
3331	1.0
1747	1.0
318	1.0
3473	1.0
460	1.0
1743	1.0
2750	1.0
2188	1.0
2132	1.0
3667	1.0
4045	1.0
1568	1.0
3413	1.0
3325	1.0
1042	1.0
335	1.0
3057	1.0
1427	1.0
2880	1.0
2171	1.0
4463	1.0
3979	1.0
504	1.0
904	1.0
2675	1.0
3217	1.0
4265	1.0
2889	1.0
266	1.0
4095	1.0
1148	1.0
3214	1.0
2213	1.0
2452	1.0
4184	1.0
1926	1.0
3269	1.0
2192	1.0
216	1.0
2746	1.0
510	1.0
1372	1.0
2669	1.0
200	1.0
677	1.0
60	1.0
2859	1.0
2374	1.0
2680	1.0
36	1.0
178	1.0
1642	1.0
1649	1.0
364	1.0
1778	1.0
1158	1.0
3282	1.0
2962	1.0
3581	1.0
171	1.0
3085	1.0
3692	1.0
1144	1.0
1646	0.03816043865487623
3112	1.0
2829	1.0
2861	1.0
1225	1.0
2586	1.0
4504	1.0
3054	0.029972636894762976
3822	0.029972636894762976
1382	1.0
546	1.0
3268	1.0
4281	1.0
4289	1.0
3412	1.0
3109	1.0
4661	1.0
3733	1.0
1699	1.0
313	1.0
38	0.016555206913674157
97	0.016555206913674157
512	0.013438559792082659
589	0.016555206913674157
699	0.016555206913674157
964	0.013438559792082659
1081	0.013438559792082659
1296	0.013438559792082659
1640	0.016555206913674157
2812	0.016555206913674157
2193	0.013438559792082659
4528	1.0
3351	1.0
1751	1.0
2544	0.12590197880679957
2937	0.02208065248856349
3042	1.0
3891	1.0
4341	0.12590197880679957
323	1.0
198	1.0
1818	0.12590197880679957
2418	0.12590197880679957
1748	1.0
3789	1.0
3105	1.0
40	1.0
901	1.0
907	1.0
1288	1.0
2552	1.0
1485	1.0
3836	1.0
1486	1.0
1076	1.0
1044	1.0
2180	1.0
508	1.0
2353	1.0
134	1.0
243	0.022323645314992657
831	0.022323645314992657
955	1.0
1237	0.022323645314992657
1449	0.022323645314992657
1635	0.022323645314992657
1775	0.022323645314992657
1955	0.022323645314992657
2134	0.022323645314992657
2141	1.0
2156	1.0
2159	1.0
1843	0.022323645314992657
2280	0.022323645314992657
2447	0.022323645314992657
2483	0.09104835557245941
2702	1.0
351	1.0
2774	1.0
2966	1.0
809	0.022323645314992657
3536	1.0
2813	1.0
2699	1.0
1590	1.0
2598	1.0
1956	1.0
3648	1.0
3226	1.0
4370	0.022323645314992657
4591	0.09104835557245941
3088	1.0
762	1.0
1901	1.0
1925	0.022323645314992657
2849	1.0
2843	1.0
3492	1.0
3386	0.12590197880679957
1532	1.0
4300	0.09104835557245941
201	1.0
605	1.0
4683	1.0
1900	1.0
2924	1.0
3647	1.0
960	1.0
1919	1.0
43	1.0
51	1.0
416	0.09104835557245941
411	1.0
440	1.0
1249	0.09104835557245941
1266	1.0
1432	0.09104835557245941
1442	1.0
1454	1.0
1631	0.09104835557245941
1675	0.09104835557245941
2470	1.0
3890	0.03622706094893981
2987	0.013438559792082659
794	1.0
228	1.0
3875	0.09104835557245941
4426	1.0
1238	1.0
4252	1.0
3219	1.0
2627	1.0
316	1.0
4212	1.0
383	0.016555206913674157
322	1.0
166	0.03622706094893981
525	0.03622706094893981
634	0.03622706094893981
1018	0.03622706094893981
1121	0.013438559792082659
1801	0.006296683676164518
2726	0.03622706094893981
2223	0.013438559792082659
3055	0.03622706094893981
3767	0.006296683676164518
3334	0.03622706094893981
44	1.0
914	1.0
1554	1.0
1932	1.0
1978	1.0
2820	1.0
3079	1.0
772	0.09104835557245941
1595	1.0
3665	1.0
3307	1.0
1977	1.0
2199	1.0
3016	1.0
45	1.0
543	1.0
2029	1.0
2834	1.0
1914	1.0
1952	1.0
1965	1.0
3686	1.0
3877	1.0
146	1.0
1999	1.0
4135	1.0
1362	1.0
329	1.0
884	1.0
890	1.0
255	1.0
897	1.0
4423	1.0
46	0.028144908243795758
720	0.028144908243795758
3316	0.028144908243795758
3615	0.028144908243795758
3797	0.028144908243795758
2822	0.03215957233262549
3606	1.0
1599	0.03816043865487623
2916	0.03816043865487623
3585	0.03215957233262549
4304	1.0
3649	0.028144908243795758
1686	1.0
48	0.004373870875725017
554	0.004373870875725017
555	0.004373870875725017
704	0.004373870875725017
1243	0.004373870875725017
2310	0.004373870875725017
2487	0.004373870875725017
110	0.12590197880679957
928	1.0
117	1.0
2433	1.0
2441	1.0
1466	0.12590197880679957
2052	1.0
3661	1.0
4144	0.12590197880679957
2115	1.0
2011	1.0
1180	1.0
1304	0.12590197880679957
2041	0.12590197880679957
1544	1.0
4529	0.12590197880679957
334	0.016555206913674157
2495	1.0
3973	1.0
2150	1.0
3050	0.02208065248856349
1452	1.0
2558	0.02208065248856349
843	1.0
1531	1.0
3274	1.0
728	1.0
2646	1.0
3438	1.0
4972	1.0
149	1.0
170	0.09104835557245941
3259	0.12590197880679957
3810	0.02208065248856349
5020	1.0
4575	0.03622706094893981
3901	1.0
2997	1.0
3291	1.0
2945	1.0
1220	1.0
2385	1.0
50	0.006518546691599843
1207	1.0
330	1.0
2782	1.0
2783	1.0
2473	1.0
1175	1.0
1206	0.013438559792082659
4148	1.0
52	1.0
816	1.0
860	1.0
2212	1.0
2431	1.0
3658	1.0
2315	1.0
807	1.0
1610	1.0
700	1.0
1223	1.0
3677	1.0
3700	0.12590197880679957
269	1.0
3641	1.0
3760	1.0
2914	1.0
3398	1.0
2013	1.0
4419	1.0
53	1.0
968	1.0
1050	1.0
107	0.02756383844146514
1240	1.0
1338	1.0
2142	1.0
2183	1.0
2252	1.0
1000	1.0
2619	1.0
741	1.0
2713	1.0
1156	1.0
2468	1.0
2012	1.0
1388	1.0
3404	1.0
4000	0.02756383844146514
3026	1.0
3470	1.0
3415	1.0
54	0.02208065248856349
602	0.12590197880679957
274	0.12590197880679957
331	0.12590197880679957
1208	0.12590197880679957
398	0.12590197880679957
975	0.12590197880679957
4338	0.12590197880679957
3487	0.12590197880679957
3792	1.0
304	0.03622706094893981
1224	0.03622706094893981
1851	0.03622706094893981
2384	0.03622706094893981
2386	0.03622706094893981
2461	0.03622706094893981
2581	0.03622706094893981
2887	0.03622706094893981
3158	0.013438559792082659
3159	0.013438559792082659
3202	0.03622706094893981
1255	0.03622706094893981
305	0.03622706094893981
3956	0.03622706094893981
1378	0.03622706094893981
56	1.0
750	1.0
2395	1.0
2420	1.0
2679	1.0
2009	1.0
3516	1.0
2098	1.0
3711	1.0
1655	1.0
3292	1.0
2211	1.0
703	1.0
4146	1.0
3329	1.0
2802	1.0
4077	1.0
57	1.0
1197	1.0
2957	1.0
1212	1.0
4520	1.0
3025	1.0
3674	1.0
1406	1.0
1770	1.0
2840	1.0
3552	1.0
58	1.0
377	1.0
432	1.0
666	1.0
668	1.0
2038	1.0
2325	1.0
1196	1.0
3075	1.0
230	1.0
4389	1.0
2448	1.0
3983	1.0
2733	1.0
102	1.0
1619	1.0
2513	1.0
4180	1.0
2888	1.0
1604	1.0
1386	1.0
5135	1.0
59	0.03816043865487623
302	0.03816043865487623
2254	0.03816043865487623
2272	0.03816043865487623
2728	0.03816043865487623
2949	0.03816043865487623
3076	0.03816043865487623
3603	0.03816043865487623
4257	0.03816043865487623
3839	0.006518546691599843
4293	0.006518546691599843
1390	0.006518546691599843
3087	0.013438559792082659
3034	0.03816043865487623
3820	0.028144908243795758
5128	1.0
61	0.03173697611274867
64	0.03173697611274867
65	0.03173697611274867
585	0.02208065248856349
586	0.02208065248856349
591	0.03173697611274867
594	0.03173697611274867
1112	0.03173697611274867
1114	0.03173697611274867
1115	0.03173697611274867
1959	1.0
1961	1.0
1964	1.0
2244	0.02208065248856349
2551	1.0
2459	1.0
2514	1.0
2113	0.02208065248856349
2612	0.03173697611274867
2621	0.02208065248856349
2844	0.03173697611274867
2946	0.02208065248856349
2948	0.03173697611274867
2950	0.03173697611274867
1270	1.0
2185	1.0
3135	1.0
3498	0.12590197880679957
2918	1.0
3745	0.03173697611274867
3104	1.0
3008	1.0
81	1.0
3953	0.03173697611274867
706	0.02208065248856349
4181	0.02208065248856349
417	0.12590197880679957
3812	0.03173697611274867
2049	1.0
882	0.02208065248856349
3258	1.0
3405	1.0
1037	1.0
2607	0.02208065248856349
4690	0.12590197880679957
1216	1.0
4649	0.12590197880679957
4725	0.12590197880679957
2828	0.02208065248856349
3922	1.0
2238	1.0
2226	0.02208065248856349
4175	1.0
1445	1.0
3831	1.0
4123	1.0
63	1.0
1110	1.0
1294	1.0
650	0.016555206913674157
3200	1.0
3211	1.0
1650	1.0
2106	1.0
4399	1.0
2382	1.0
290	1.0
350	1.0
397	0.03622706094893981
3555	1.0
2235	1.0
2691	1.0
66	1.0
470	1.0
1013	1.0
1772	1.0
2550	1.0
2862	1.0
1506	1.0
3297	1.0
3680	1.0
3133	1.0
153	1.0
3809	1.0
4489	1.0
3693	1.0
3414	1.0
3346	1.0
3355	1.0
2927	1.0
494	1.0
2453	1.0
4508	1.0
4819	1.0
535	1.0
4543	1.0
132	1.0
1199	1.0
3322	1.0
1282	0.12590197880679957
3770	1.0
858	1.0
1154	1.0
1651	1.0
1888	1.0
1889	1.0
2246	1.0
1789	1.0
437	1.0
1669	1.0
979	1.0
2464	1.0
764	1.0
3372	1.0
1982	1.0
3982	1.0
4007	1.0
1333	1.0
1113	1.0
808	1.0
4531	1.0
2743	1.0
2879	1.0
2292	1.0
379	1.0
68	0.03622706094893981
1239	0.03622706094893981
2711	0.016555206913674157
72	1.0
513	1.0
370	1.0
1974	1.0
2018	1.0
2875	1.0
813	1.0
3452	1.0
2785	1.0
2689	1.0
71	0.09104835557245941
647	0.09104835557245941
2681	0.09104835557245941
1839	0.09104835557245941
3172	0.09104835557245941
3842	0.09104835557245941
2721	0.09104835557245941
4097	0.09104835557245941
729	0.09104835557245941
2852	1.0
3208	1.0
461	1.0
3065	0.09104835557245941
3903	1.0
1744	1.0
1192	1.0
4806	1.0
5054	1.0
3449	0.09104835557245941
4496	0.09104835557245941
5111	1.0
73	0.028144908243795758
1920	0.03215957233262549
3012	0.028144908243795758
3853	0.006518546691599843
4313	0.03816043865487623
4447	0.03816043865487623
4781	0.006518546691599843
4282	0.028144908243795758
4889	0.006518546691599843
996	0.03816043865487623
5086	1.0
686	0.03215957233262549
74	0.03173697611274867
161	0.03173697611274867
162	0.03173697611274867
595	0.03173697611274867
1306	0.02208065248856349
2752	0.02208065248856349
75	1.0
422	1.0
564	1.0
1623	0.09104835557245941
1913	1.0
2118	1.0
2316	1.0
3213	1.0
2816	1.0
2645	1.0
2391	1.0
3936	1.0
457	1.0
1465	1.0
1612	1.0
2796	1.0
2763	1.0
1168	1.0
1633	1.0
2566	1.0
76	1.0
2471	1.0
2615	1.0
2730	1.0
2653	1.0
3495	1.0
78	1.0
1233	1.0
1343	1.0
3429	1.0
3500	1.0
1968	1.0
2032	1.0
1120	1.0
1962	1.0
4410	1.0
1621	1.0
3684	1.0
3231	1.0
3757	0.016681985779637202
80	0.12590197880679957
662	0.12590197880679957
669	1.0
679	1.0
696	1.0
1827	0.029972636894762976
3278	0.004373870875725017
464	1.0
3228	0.004373870875725017
1715	1.0
713	0.029972636894762976
1887	1.0
2810	1.0
2922	1.0
1572	1.0
2068	1.0
3640	0.029972636894762976
800	1.0
3529	1.0
1793	1.0
1776	1.0
1937	1.0
2610	0.02756383844146514
1653	1.0
2170	1.0
3466	1.0
4037	0.029972636894762976
951	1.0
527	1.0
3342	1.0
4796	0.029972636894762976
2502	1.0
1755	1.0
2117	1.0
1492	0.029972636894762976
1100	0.029972636894762976
283	1.0
930	0.03816043865487623
1939	0.028144908243795758
2911	0.028144908243795758
3829	1.0
1601	1.0
4401	1.0
1514	1.0
4667	1.0
681	1.0
989	0.09104835557245941
2489	1.0
608	0.09104835557245941
3660	1.0
326	0.016681985779637202
1060	0.09104835557245941
122	1.0
217	0.016681985779637202
2648	0.09104835557245941
3004	0.09104835557245941
3645	1.0
1756	0.09104835557245941
131	1.0
1063	1.0
2001	1.0
3071	1.0
912	1.0
1318	1.0
2933	1.0
3162	1.0
3530	1.0
4789	1.0
995	1.0
86	1.0
1023	1.0
1049	1.0
1740	1.0
1596	1.0
2720	1.0
2915	1.0
3014	1.0
3823	1.0
2540	1.0
4194	1.0
4709	1.0
4809	1.0
2554	0.09104835557245941
1918	0.12590197880679957
88	1.0
1045	1.0
1328	1.0
2458	1.0
496	1.0
1355	1.0
580	1.0
3682	1.0
3049	1.0
89	1.0
878	0.09104835557245941
221	1.0
2986	1.0
3046	1.0
2450	1.0
1600	1.0
3801	1.0
3659	0.03173697611274867
3098	1.0
2053	0.09104835557245941
3327	1.0
495	1.0
2107	1.0
3599	1.0
3761	1.0
3862	0.09104835557245941
4644	1.0
3391	1.0
4927	1.0
2670	1.0
2696	1.0
3683	1.0
1824	1.0
3443	1.0
220	0.03215957233262549
264	1.0
427	1.0
300	0.03215957233262549
1062	0.03215957233262549
1408	1.0
301	0.03215957233262549
2705	1.0
2710	1.0
252	0.016555206913674157
1598	0.03215957233262549
119	1.0
1584	0.03215957233262549
4360	1.0
4143	1.0
1667	1.0
977	0.03816043865487623
4870	1.0
4266	1.0
287	0.03816043865487623
4315	1.0
91	0.12590197880679957
2564	0.02208065248856349
3240	0.02208065248856349
1357	0.12590197880679957
3425	1.0
4242	0.02208065248856349
2163	1.0
2658	1.0
2824	0.03173697611274867
2858	0.12590197880679957
4249	0.12590197880679957
2124	1.0
3315	0.12590197880679957
92	1.0
1334	1.0
2324	1.0
2348	1.0
3476	1.0
2253	1.0
3892	0.09104835557245941
3323	1.0
1155	1.0
1672	1.0
428	1.0
4115	1.0
4516	1.0
1602	1.0
1202	1.0
3849	1.0
1021	1.0
2355	1.0
1146	1.0
1681	1.0
3039	1.0
2674	1.0
3115	1.0
4136	1.0
4152	1.0
1991	1.0
4339	1.0
4016	1.0
93	0.029972636894762976
115	0.02756383844146514
3045	0.029972636894762976
3598	1.0
420	1.0
2233	1.0
3556	0.016555206913674157
1698	0.02756383844146514
3299	0.12590197880679957
3987	0.03173697611274867
2661	0.03173697611274867
3575	0.02756383844146514
4237	0.02756383844146514
94	1.0
1169	1.0
1398	1.0
1441	1.0
1371	1.0
1430	1.0
2591	1.0
1459	1.0
2641	1.0
1149	1.0
842	1.0
1204	1.0
2472	1.0
3991	1.0
2006	1.0
3379	1.0
575	1.0
95	0.09104835557245941
296	0.09104835557245941
324	0.09104835557245941
455	0.016681985779637202
1551	0.016681985779637202
1565	0.09104835557245941
566	0.09104835557245941
306	0.016681985779637202
2342	0.016681985779637202
3586	1.0
2609	0.09104835557245941
3383	0.09104835557245941
4452	0.09104835557245941
2154	1.0
712	1.0
4169	1.0
2056	0.09104835557245941
2770	1.0
2055	0.09104835557245941
476	1.0
969	1.0
2724	0.09104835557245941
753	1.0
1404	0.09104835557245941
2242	1.0
2225	1.0
752	0.016681985779637202
3306	1.0
4539	1.0
96	1.0
2440	0.12590197880679957
1047	1.0
3033	1.0
4208	0.12590197880679957
3264	0.12590197880679957
2665	0.12590197880679957
3493	1.0
3687	1.0
1946	1.0
2765	1.0
3000	0.12590197880679957
3746	1.0
1953	1.0
1663	1.0
98	0.03622706094893981
151	0.006296683676164518
663	0.03816043865487623
