pid	frequency
414	0.0945945945945946
415	0.0
416	0.04054054054054054
417	0.060810810810810814
418	0.027027027027027032
419	0.030405405405405407
420	0.006756756756756758
421	0.25
422	0.027027027027027032
423	0.02027027027027027
424	0.06418918918918919
425	0.16891891891891894
426	0.010135135135135136
427	0.016891891891891893
428	0.06418918918918919
429	0.013513513513513513
430	0.033783783783783786
431	0.027027027027027032
432	0.013513513513513513
433	0.013513513513513513
435	0.0
436	0.010135135135135136
437	0.013513513513513513
438	0.033783783783783786
440	0.09797297297297297
441	0.04054054054054054
442	0.016891891891891893
443	0.12837837837837837
444	0.17905405405405406
445	0.010135135135135136
446	0.12837837837837837
447	0.006756756756756758
448	0.057432432432432436
449	0.0
450	0.07432432432432431
451	0.013513513513513513
452	0.0945945945945946
454	0.013513513513513513
455	0.02364864864864865
456	0.0472972972972973
457	0.04391891891891892
458	0.016891891891891893
459	0.02027027027027027
460	0.037162162162162164
461	0.02027027027027027
462	0.05405405405405405
463	0.030405405405405407
464	0.0945945945945946
465	0.010135135135135136
466	0.06756756756756757
467	0.010135135135135136
468	0.10135135135135136
469	0.02364864864864865
470	0.006756756756756758
471	0.013513513513513513
472	0.02027027027027027
473	0.013513513513513513
474	0.06756756756756757
475	0.04054054054054054
476	0.013513513513513513
477	0.013513513513513513
478	0.010135135135135136
479	0.037162162162162164
480	0.0472972972972973
481	0.05405405405405405
482	0.04054054054054054
483	0.010135135135135136
484	0.09797297297297297
485	0.006756756756756758
486	0.003378378378378378
487	0.027027027027027032
488	0.010135135135135136
489	0.037162162162162164
490	0.0472972972972973
491	0.033783783783783786
492	0.02027027027027027
493	0.006756756756756758
494	0.016891891891891893
495	0.02027027027027027
496	0.003378378378378378
497	0.016891891891891893
498	0.06418918918918919
499	0.11824324324324324
500	0.1081081081081081
501	0.02364864864864865
502	0.07432432432432431
503	0.02364864864864865
504	0.02364864864864865
505	0.10472972972972971
506	0.0945945945945946
507	0.02027027027027027
508	0.0472972972972973
509	0.05067567567567568
510	0.07432432432432431
511	0.06418918918918919
512	0.013513513513513513
513	0.006756756756756758
514	0.1081081081081081
515	0.05067567567567568
516	0.02027027027027027
517	0.17905405405405406
518	0.07432432432432431
519	0.016891891891891893
520	0.1554054054054054
521	0.010135135135135136
522	0.04391891891891892
523	0.0472972972972973
524	0.0472972972972973
525	0.003378378378378378
526	0.04391891891891892
527	0.02364864864864865
528	0.006756756756756758
529	0.13851351351351351
530	0.003378378378378378
531	0.027027027027027032
532	0.033783783783783786
533	0.027027027027027032
534	0.006756756756756758
535	0.006756756756756758
536	0.016891891891891893
537	0.06418918918918919
538	0.06418918918918919
539	0.016891891891891893
540	0.010135135135135136
541	0.057432432432432436
542	0.003378378378378378
543	0.013513513513513513
544	0.04054054054054054
545	0.07094594594594596
546	0.016891891891891893
547	0.006756756756756758
548	0.006756756756756758
549	0.02027027027027027
550	0.05405405405405405
551	0.07094594594594596
552	0.04391891891891892
553	0.05405405405405405
554	0.08445945945945946
555	0.08783783783783783
556	0.02364864864864865
558	0.037162162162162164
559	0.02027027027027027
560	0.030405405405405407
561	0.0
562	0.02027027027027027
563	0.027027027027027032
564	0.037162162162162164
565	0.006756756756756758
566	0.05067567567567568
567	0.003378378378378378
568	0.09121621621621621
569	0.04391891891891892
570	0.030405405405405407
571	0.027027027027027032
572	0.060810810810810814
573	0.0472972972972973
574	0.010135135135135136
575	0.010135135135135136
576	0.02364864864864865
577	0.04054054054054054
578	0.027027027027027032
579	0.02027027027027027
580	0.016891891891891893
581	0.06756756756756757
582	0.1722972972972973
583	0.0472972972972973
584	0.02027027027027027
585	0.0
586	0.010135135135135136
587	0.037162162162162164
588	0.12162162162162161
589	0.010135135135135136
590	0.033783783783783786
591	0.010135135135135136
592	0.060810810810810814
593	0.06418918918918919
594	0.010135135135135136
595	0.030405405405405407
596	0.08108108108108107
597	0.013513513513513513
598	0.057432432432432436
599	0.27364864864864863
600	0.06756756756756757
601	0.14189189189189189
602	0.006756756756756758
603	0.057432432432432436
604	0.02364864864864865
605	0.0472972972972973
606	0.02364864864864865
607	0.013513513513513513
608	0.02364864864864865
609	0.033783783783783786
610	0.04391891891891892
611	0.02027027027027027
612	0.04391891891891892
613	0.0472972972972973
614	0.04391891891891892
615	0.06756756756756757
616	0.003378378378378378
617	0.060810810810810814
618	0.1891891891891892
619	0.05405405405405405
620	0.037162162162162164
621	0.02364864864864865
622	0.06418918918918919
623	0.04391891891891892
624	0.057432432432432436
625	0.28716216216216217
626	0.003378378378378378
627	0.013513513513513513
628	0.04391891891891892
629	0.0
630	0.033783783783783786
631	0.09797297297297297
632	0.006756756756756758
633	0.06756756756756757
634	0.016891891891891893
635	0.027027027027027032
636	0.0472972972972973
637	0.05067567567567568
638	0.016891891891891893
639	0.02364864864864865
640	0.0777027027027027
643	0.013513513513513513
644	0.02027027027027027
645	0.027027027027027032
646	0.037162162162162164
647	0.0472972972972973
648	0.0
650	0.003378378378378378
651	0.006756756756756758
654	0.016891891891891893
656	0.003378378378378378
657	0.003378378378378378
658	0.0
659	0.0
660	0.030405405405405407
661	0.02364864864864865
662	0.010135135135135136
664	0.02364864864864865
665	0.003378378378378378
666	0.02027027027027027
667	0.0472972972972973
668	0.033783783783783786
669	0.027027027027027032
670	0.006756756756756758
671	0.0
672	0.04391891891891892
673	0.05405405405405405
674	0.02364864864864865
675	0.037162162162162164
676	0.0
677	0.05405405405405405
678	0.006756756756756758
679	0.0
680	0.0
681	0.027027027027027032
683	0.010135135135135136
684	0.02027027027027027
685	0.02027027027027027
686	0.0777027027027027
687	0.013513513513513513
688	0.14527027027027029
691	0.013513513513513513
692	0.016891891891891893
693	0.003378378378378378
694	0.010135135135135136
695	0.013513513513513513
697	0.010135135135135136
698	0.033783783783783786
699	0.0472972972972973
701	0.013513513513513513
702	0.016891891891891893
703	0.027027027027027032
704	0.02027027027027027
705	0.016891891891891893
707	0.04054054054054054
708	0.06756756756756757
709	0.037162162162162164
710	0.013513513513513513
712	0.010135135135135136
713	0.013513513513513513
714	0.0472972972972973
715	0.06418918918918919
716	0.006756756756756758
717	0.010135135135135136
720	0.0
722	0.006756756756756758
723	0.003378378378378378
724	0.0
725	0.0
728	0.02364864864864865
729	0.006756756756756758
730	0.003378378378378378
731	0.003378378378378378
733	0.003378378378378378
735	0.057432432432432436
736	0.003378378378378378
737	0.0472972972972973
738	0.003378378378378378
739	0.02364864864864865
740	0.010135135135135136
741	0.030405405405405407
742	0.010135135135135136
743	0.030405405405405407
744	0.003378378378378378
746	0.006756756756756758
747	0.003378378378378378
748	0.05405405405405405
749	0.006756756756756758
752	0.006756756756756758
756	0.003378378378378378
757	0.06756756756756757
758	0.04054054054054054
760	0.0
762	0.016891891891891893
763	0.07432432432432431
764	0.016891891891891893
766	0.013513513513513513
767	0.02027027027027027
768	0.006756756756756758
769	0.09121621621621621
770	0.0
772	0.25
774	0.003378378378378378
776	0.030405405405405407
777	0.0
778	0.057432432432432436
780	0.0
782	0.033783783783783786
784	0.003378378378378378
786	0.006756756756756758
788	0.02364864864864865
789	0.006756756756756758
790	0.006756756756756758
791	0.006756756756756758
792	0.04391891891891892
793	0.02364864864864865
794	0.057432432432432436
795	0.02364864864864865
796	0.05067567567567568
797	0.003378378378378378
798	0.003378378378378378
800	0.006756756756756758
804	0.027027027027027032
805	0.030405405405405407
808	0.08445945945945946
809	0.016891891891891893
811	0.0
812	0.08108108108108107
813	0.06756756756756757
816	0.013513513513513513
818	0.010135135135135136
820	0.0
821	0.010135135135135136
822	0.0
823	0.0
824	0.02364864864864865
826	0.0
827	0.02364864864864865
829	0.057432432432432436
831	0.05405405405405405
832	0.033783783783783786
833	0.037162162162162164
834	0.0
835	0.003378378378378378
836	0.06418918918918919
837	0.003378378378378378
839	0.12837837837837837
842	0.0
843	0.08108108108108107
844	0.003378378378378378
845	0.0
846	0.016891891891891893
851	0.0
853	0.0
854	0.060810810810810814
859	0.016891891891891893
860	0.003378378378378378
861	0.02364864864864865
862	0.0
864	0.003378378378378378
867	0.010135135135135136
868	0.05405405405405405
869	0.037162162162162164
871	0.0
873	0.05067567567567568
874	0.016891891891891893
878	0.010135135135135136
879	0.0
882	0.0
883	0.0
884	0.02364864864864865
887	0.0
888	0.0472972972972973
889	0.0
890	0.04391891891891892
892	0.0
894	0.037162162162162164
895	0.030405405405405407
897	0.006756756756756758
898	0.13513513513513511
900	0.08108108108108107
901	0.0
902	0.02027027027027027
906	0.0
907	0.0
908	0.1722972972972973
909	0.027027027027027032
911	0.07094594594594596
915	0.0
917	0.027027027027027032
918	0.003378378378378378
919	0.016891891891891893
920	0.030405405405405407
921	0.037162162162162164
922	0.003378378378378378
923	0.003378378378378378
925	0.037162162162162164
926	0.010135135135135136
928	0.02364864864864865
929	0.0
930	0.04054054054054054
931	0.010135135135135136
932	0.02027027027027027
934	0.0
935	0.06418918918918919
937	0.033783783783783786
938	0.02027027027027027
939	0.027027027027027032
941	0.013513513513513513
944	0.04391891891891892
945	0.0
946	0.010135135135135136
948	0.013513513513513513
950	0.0
951	0.06756756756756757
952	0.006756756756756758
953	0.05067567567567568
955	0.010135135135135136
957	0.02027027027027027
958	0.027027027027027032
959	0.006756756756756758
960	0.027027027027027032
961	0.0
963	0.02027027027027027
964	0.006756756756756758
965	0.10135135135135136
966	0.006756756756756758
967	0.0472972972972973
969	0.006756756756756758
970	0.0
971	0.010135135135135136
972	0.013513513513513513
974	0.06756756756756757
975	0.0
976	0.0
978	0.0
979	0.0
980	0.013513513513513513
981	0.003378378378378378
982	0.016891891891891893
983	0.11486486486486486
984	0.0
985	0.02027027027027027
987	0.033783783783783786
988	0.13175675675675674
990	0.11824324324324324
992	0.003378378378378378
993	0.006756756756756758
994	0.05405405405405405
995	0.010135135135135136
996	0.010135135135135136
997	0.0
999	0.0
1000	0.013513513513513513
1002	0.016891891891891893
1003	0.006756756756756758
1004	0.006756756756756758
1005	0.02364864864864865
1007	0.016891891891891893
1008	0.02364864864864865
1009	0.006756756756756758
1010	0.0
1011	0.0945945945945946
1013	0.027027027027027032
1014	0.037162162162162164
1016	0.07094594594594596
1017	0.027027027027027032
1018	0.003378378378378378
1019	0.29391891891891897
1020	0.0
1022	0.016891891891891893
1023	0.013513513513513513
1024	0.016891891891891893
1025	0.02364864864864865
1027	0.013513513513513513
1028	0.02027027027027027
1029	0.033783783783783786
1030	0.003378378378378378
1031	0.08445945945945946
1032	0.0472972972972973
1033	0.006756756756756758
1035	0.006756756756756758
1036	0.027027027027027032
1037	0.0
1038	0.02364864864864865
1040	0.010135135135135136
1042	0.02364864864864865
1043	0.04054054054054054
1044	0.02027027027027027
1045	0.010135135135135136
1046	0.02027027027027027
1047	0.003378378378378378
1049	0.0
1051	0.0
1052	0.006756756756756758
1053	0.04054054054054054
1055	0.04054054054054054
1057	0.02027027027027027
1058	0.0
1060	0.013513513513513513
1063	0.027027027027027032
1064	0.02027027027027027
1065	0.003378378378378378
1067	0.0
1068	0.010135135135135136
1069	0.0
1071	0.17567567567567569
1072	0.13513513513513511
1073	0.14527027027027029
1074	0.060810810810810814
1075	0.027027027027027032
1076	0.19932432432432434
1077	0.05067567567567568
1078	0.0777027027027027
1079	0.010135135135135136
1080	0.05405405405405405
1081	0.0
1082	0.027027027027027032
1083	0.09121621621621621
1084	0.013513513513513513
1085	0.09797297297297297
1086	0.0
1087	0.037162162162162164
1088	0.060810810810810814
1089	0.013513513513513513
1091	0.003378378378378378
1092	0.006756756756756758
1094	0.12837837837837837
1096	0.02027027027027027
1097	0.0
1098	0.010135135135135136
1099	0.0
1100	0.027027027027027032
1102	0.02027027027027027
1104	0.010135135135135136
1105	0.07094594594594596
1106	0.0
1107	0.02027027027027027
1108	0.04054054054054054
1109	0.04054054054054054
1111	0.013513513513513513
1112	0.003378378378378378
1113	0.10472972972972971
1114	0.003378378378378378
1115	0.006756756756756758
1116	0.006756756756756758
1117	0.013513513513513513
1118	0.013513513513513513
1120	0.04391891891891892
1121	0.033783783783783786
1122	0.013513513513513513
1124	0.02364864864864865
1125	0.016891891891891893
1126	0.0
1127	0.030405405405405407
1129	0.003378378378378378
1130	0.02027027027027027
1131	0.013513513513513513
1132	0.003378378378378378
1133	0.0
1134	0.04054054054054054
1135	0.10135135135135136
1136	0.02364864864864865
1137	0.0
1138	0.013513513513513513
1139	0.013513513513513513
1140	0.016891891891891893
1141	0.0
1142	0.006756756756756758
1143	0.037162162162162164
1144	0.006756756756756758
1145	0.02027027027027027
1146	0.02027027027027027
1147	0.07432432432432431
1148	0.11486486486486486
1149	0.0
1150	0.037162162162162164
1151	0.027027027027027032
1152	0.033783783783783786
1153	0.006756756756756758
1154	0.006756756756756758
1155	0.02027027027027027
1156	0.003378378378378378
1157	0.033783783783783786
1158	0.05405405405405405
1159	0.027027027027027032
1160	0.016891891891891893
1161	0.07432432432432431
1162	0.0472972972972973
1163	0.06418918918918919
1164	0.0
1165	0.003378378378378378
1166	0.016891891891891893
1167	0.02364864864864865
1168	0.010135135135135136
1169	0.02027027027027027
1170	0.016891891891891893
1171	0.19594594594594597
1172	0.0472972972972973
1174	0.07094594594594596
1176	0.030405405405405407
1177	0.0
1178	0.02364864864864865
1179	0.016891891891891893
1180	0.02027027027027027
1182	0.013513513513513513
1183	0.006756756756756758
1184	0.08108108108108107
1185	0.05067567567567568
1186	0.0
1187	0.016891891891891893
1188	0.030405405405405407
1189	0.010135135135135136
1190	0.02364864864864865
1191	0.006756756756756758
1192	0.06418918918918919
1193	0.02364864864864865
1194	0.11824324324324324
1195	0.02027027027027027
1196	0.04054054054054054
1197	0.057432432432432436
1198	0.013513513513513513
1199	0.027027027027027032
1200	0.11148648648648647
1201	0.030405405405405407
1202	0.013513513513513513
1203	0.10472972972972971
1204	0.010135135135135136
1205	0.010135135135135136
1206	0.060810810810810814
1207	0.013513513513513513
1208	0.010135135135135136
1209	0.06418918918918919
1210	0.02364864864864865
1211	0.057432432432432436
1212	0.003378378378378378
1213	0.033783783783783786
1214	0.030405405405405407
1215	0.013513513513513513
1216	0.07094594594594596
1217	0.010135135135135136
1218	0.02027027027027027
1219	0.003378378378378378
1220	0.05405405405405405
1221	0.010135135135135136
1222	0.010135135135135136
1223	0.013513513513513513
1224	0.027027027027027032
1225	0.02364864864864865
1226	0.013513513513513513
1227	0.0472972972972973
1228	0.0
1229	0.06756756756756757
1231	0.060810810810810814
1232	0.010135135135135136
1233	0.037162162162162164
1237	0.010135135135135136
1238	0.010135135135135136
1239	0.027027027027027032
1240	0.016891891891891893
1241	0.016891891891891893
1242	0.033783783783783786
1243	0.02027027027027027
1245	0.013513513513513513
1246	0.016891891891891893
1247	0.013513513513513513
1249	0.003378378378378378
1250	0.016891891891891893
1251	0.0
1252	0.06756756756756757
1253	0.07094594594594596
1254	0.02364864864864865
1255	0.016891891891891893
1256	0.030405405405405407
1257	0.013513513513513513
1258	0.0
1259	0.060810810810810814
1260	0.060810810810810814
1261	0.006756756756756758
1262	0.003378378378378378
1263	0.0
1265	0.003378378378378378
1266	0.0
1268	0.027027027027027032
1270	0.0
1271	0.0
1272	0.003378378378378378
1273	0.0
1276	0.010135135135135136
1278	0.006756756756756758
1279	0.030405405405405407
1280	0.003378378378378378
1281	0.003378378378378378
1283	0.003378378378378378
1284	0.027027027027027032
1286	0.027027027027027032
1287	0.006756756756756758
1288	0.02364864864864865
1289	0.010135135135135136
1290	0.0
1293	0.037162162162162164
1294	0.010135135135135136
1296	0.006756756756756758
1300	0.0
1301	0.016891891891891893
1302	0.006756756756756758
1303	0.16554054054054054
1304	0.033783783783783786
1305	0.0
1307	0.02027027027027027
1308	0.006756756756756758
1309	0.006756756756756758
1310	0.013513513513513513
1311	0.02364864864864865
1313	0.013513513513513513
1314	0.13851351351351351
1315	0.02364864864864865
1316	0.003378378378378378
1318	0.013513513513513513
1319	0.0
1320	0.003378378378378378
1321	0.013513513513513513
1323	0.027027027027027032
1324	0.006756756756756758
1325	0.003378378378378378
1326	0.1081081081081081
1328	0.010135135135135136
1330	0.013513513513513513
1333	0.010135135135135136
1335	0.006756756756756758
1336	0.006756756756756758
1337	0.006756756756756758
1339	0.030405405405405407
1343	0.027027027027027032
1344	0.016891891891891893
1345	0.04391891891891892
1346	0.003378378378378378
1347	0.010135135135135136
1349	0.02364864864864865
1350	0.027027027027027032
1351	0.013513513513513513
1352	0.003378378378378378
1353	0.003378378378378378
1354	0.003378378378378378
1355	0.037162162162162164
1356	0.003378378378378378
1357	0.003378378378378378
1358	0.006756756756756758
1359	0.04054054054054054
1360	0.010135135135135136
1361	0.0
1362	0.003378378378378378
1363	0.033783783783783786
1364	0.08108108108108107
1365	0.016891891891891893
1366	0.02364864864864865
1367	0.010135135135135136
1368	0.0945945945945946
1369	0.003378378378378378
1370	0.010135135135135136
1371	0.0
1372	0.003378378378378378
1374	0.027027027027027032
1375	0.027027027027027032
1376	0.02364864864864865
1377	0.07094594594594596
1378	0.02027027027027027
1379	0.02027027027027027
1381	0.0472972972972973
1382	0.13513513513513511
1383	0.013513513513513513
1384	0.016891891891891893
1386	0.060810810810810814
1387	0.02027027027027027
1389	0.003378378378378378
1390	0.1554054054054054
1391	0.037162162162162164
1392	0.02027027027027027
1393	0.02027027027027027
1394	0.003378378378378378
1395	0.0777027027027027
1396	0.030405405405405407
1397	0.016891891891891893
1398	0.04054054054054054
1399	0.016891891891891893
1400	0.013513513513513513
1401	0.027027027027027032
1402	0.05067567567567568
1403	0.057432432432432436
1404	0.02027027027027027
1405	0.010135135135135136
1406	0.027027027027027032
1407	0.013513513513513513
1408	0.06756756756756757
1409	0.06756756756756757
1410	0.013513513513513513
1411	0.02364864864864865
1412	0.010135135135135136
1413	0.013513513513513513
1414	0.02027027027027027
1415	0.037162162162162164
1416	0.02027027027027027
1417	0.016891891891891893
1418	0.016891891891891893
1419	0.05405405405405405
1420	0.02364864864864865
1421	0.010135135135135136
1422	0.027027027027027032
1423	0.010135135135135136
1424	0.04054054054054054
1425	0.030405405405405407
1426	0.013513513513513513
1427	0.04391891891891892
1428	0.02027027027027027
1429	0.016891891891891893
1430	0.02027027027027027
1431	0.1081081081081081
1432	0.125
1433	0.02364864864864865
1434	0.016891891891891893
1435	0.0472972972972973
1436	0.010135135135135136
1437	0.04054054054054054
1438	0.013513513513513513
1439	0.057432432432432436
1440	0.05067567567567568
1441	0.02364864864864865
1442	0.003378378378378378
1443	0.02364864864864865
1444	0.013513513513513513
1445	0.016891891891891893
1446	0.04391891891891892
1447	0.04391891891891892
1448	0.010135135135135136
1449	0.04391891891891892
1450	0.006756756756756758
1451	0.013513513513513513
1452	0.02027027027027027
1453	0.04054054054054054
1454	0.003378378378378378
1455	0.027027027027027032
1456	0.033783783783783786
1457	0.057432432432432436
1458	0.05405405405405405
1459	0.08108108108108107
1460	0.037162162162162164
1461	0.02027027027027027
1462	0.030405405405405407
1463	0.04054054054054054
1464	0.010135135135135136
1465	0.13513513513513511
1466	0.027027027027027032
1467	0.0472972972972973
1468	0.02027027027027027
1469	0.02027027027027027
1470	0.027027027027027032
1471	0.06756756756756757
1472	0.010135135135135136
1473	0.04054054054054054
1474	0.02364864864864865
1475	0.016891891891891893
1476	0.13513513513513511
1477	0.010135135135135136
1478	0.02027027027027027
1479	0.07432432432432431
1480	0.07432432432432431
1481	0.006756756756756758
1482	0.02364864864864865
1483	0.02364864864864865
1484	0.09797297297297297
1485	0.057432432432432436
1486	0.030405405405405407
1487	0.013513513513513513
1488	0.04391891891891892
1489	0.027027027027027032
1490	0.010135135135135136
1491	0.0
1492	0.016891891891891893
1493	0.006756756756756758
1494	0.02364864864864865
1495	0.04054054054054054
1496	0.016891891891891893
1497	0.010135135135135136
1498	0.02027027027027027
1499	0.003378378378378378
1500	0.037162162162162164
1501	0.02027027027027027
1502	0.013513513513513513
1503	0.013513513513513513
1504	0.016891891891891893
1505	0.05405405405405405
1506	0.027027027027027032
1507	0.02364864864864865
1508	0.02364864864864865
1509	0.04054054054054054
1510	0.030405405405405407
